travel_id,place_id,source_city,travel_mode,approx_cost,approx_duration_hours
17010,69,Pune,Bike,1071,9.11
17011,69,Nagpur,Bus,807,7.58
17012,69,Nagpur,Train,1108,9.96
17013,69,Nagpur,Flight,4606,1.72
17014,69,Nagpur,Own_Car,3159,7.51
17015,69,Nagpur,Bike,674,8.37
17016,69,Nashik,Bus,671,4.69
17017,69,Nashik,Train,1494,6.87
17018,69,Nashik,Flight,5807,2.6
17019,69,Nashik,Own_Car,1935,7.05
17020,69,Nashik,Bike,1654,10.09
17021,69,Aurangabad,Bus,704,8.49
17022,69,Aurangabad,Train,817,5.14
17023,69,Aurangabad,Flight,2978,2.22
17024,69,Aurangabad,Own_Car,3887,3.68
17025,69,Aurangabad,Bike,1861,8.33
17026,69,Thane,Bus,1103,4.24
17027,69,Thane,Train,1708,10.37
17028,69,Thane,Flight,6342,2.76
17029,69,Thane,Own_Car,3999,6.02
17030,69,Thane,Bike,1818,6.43
17031,69,Navi Mumbai,Bus,416,6.1
17032,69,Navi Mumbai,Train,1580,3.58
17033,69,Navi Mumbai,Flight,2522,2.51
17034,69,Navi Mumbai,Own_Car,1524,7.18
17035,69,Navi Mumbai,Bike,1428,6.4
17036,69,Kalyan,Bus,1238,6.47
17037,69,Kalyan,Train,605,10.13
17038,69,Kalyan,Flight,3880,3.21
17039,69,Kalyan,Own_Car,3961,8.16
17040,69,Kalyan,Bike,1753,9.04
17041,69,Dombivli,Bus,693,6.32
17042,69,Dombivli,Train,764,4.82
17043,69,Dombivli,Flight,5322,1.3
17044,69,Dombivli,Own_Car,4675,7.45
17045,69,Dombivli,Bike,1718,9.27
17046,69,Amravati,Bus,1071,9.35
17047,69,Amravati,Train,515,8.2
17048,69,Amravati,Flight,5881,2.01
17049,69,Amravati,Own_Car,1528,9.0
17050,69,Amravati,Bike,1376,9.38
17051,69,Kolhapur,Bus,747,9.81
17052,69,Kolhapur,Train,960,5.81
17053,69,Kolhapur,Flight,6448,2.55
17054,69,Kolhapur,Own_Car,2386,4.11
17055,69,Kolhapur,Bike,1095,10.21
17056,69,Solapur,Bus,584,6.49
17057,69,Solapur,Train,1110,5.46
17058,69,Solapur,Flight,4352,3.34
17059,69,Solapur,Own_Car,2965,8.73
17060,69,Solapur,Bike,1668,10.38
17061,69,Sangli,Bus,728,8.7
17062,69,Sangli,Train,1563,4.84
17063,69,Sangli,Flight,2659,1.51
17064,69,Sangli,Own_Car,3748,9.96
17065,69,Sangli,Bike,1005,5.52
17066,69,Satara,Bus,1365,8.29
17067,69,Satara,Train,960,4.8
17068,69,Satara,Flight,4912,1.15
17069,69,Satara,Own_Car,3174,7.69
17070,69,Satara,Bike,1790,5.72
17071,69,Ratnagiri,Bus,1277,4.17
17072,69,Ratnagiri,Train,549,7.31
17073,69,Ratnagiri,Flight,6173,1.7
17074,69,Ratnagiri,Own_Car,2384,6.71
17075,69,Ratnagiri,Bike,1203,11.83
17076,69,Sindhudurg,Bus,660,7.47
17077,69,Sindhudurg,Train,1715,3.88
17078,69,Sindhudurg,Flight,3703,1.39
17079,69,Sindhudurg,Own_Car,4516,9.35
17080,69,Sindhudurg,Bike,1242,7.64
17081,69,Latur,Bus,1105,9.02
17082,69,Latur,Train,1725,4.56
17083,69,Latur,Flight,5073,1.13
17084,69,Latur,Own_Car,4914,9.53
17085,69,Latur,Bike,1540,6.24
17086,69,Osmanabad,Bus,617,9.17
17087,69,Osmanabad,Train,607,4.76
17088,69,Osmanabad,Flight,3120,2.7
17089,69,Osmanabad,Own_Car,2785,6.75
17090,69,Osmanabad,Bike,707,5.35
17091,69,Beed,Bus,1420,9.39
17092,69,Beed,Train,428,7.41
17093,69,Beed,Flight,5916,1.37
17094,69,Beed,Own_Car,4874,9.17
17095,69,Beed,Bike,729,11.46
17096,69,Jalgaon,Bus,1334,8.51
17097,69,Jalgaon,Train,912,4.89
17098,69,Jalgaon,Flight,3447,1.42
17099,69,Jalgaon,Own_Car,3356,4.87
17100,69,Jalgaon,Bike,1154,5.2
17101,69,Dhule,Bus,1572,8.52
17102,69,Dhule,Train,1649,7.29
17103,69,Dhule,Flight,4010,1.45
17104,69,Dhule,Own_Car,3006,3.72
17105,69,Dhule,Bike,1835,10.3
17106,69,Nanded,Bus,433,8.68
17107,69,Nanded,Train,1502,6.75
17108,69,Nanded,Flight,6826,3.42
17109,69,Nanded,Own_Car,4804,8.03
17110,69,Nanded,Bike,1822,9.49
17111,69,Parbhani,Bus,1574,4.25
17112,69,Parbhani,Train,1343,6.71
17113,69,Parbhani,Flight,2583,1.34
17114,69,Parbhani,Own_Car,1731,8.36
17115,69,Parbhani,Bike,1494,10.08
17116,69,Akola,Bus,577,7.69
17117,69,Akola,Train,1491,6.1
17118,69,Akola,Flight,5741,3.19
17119,69,Akola,Own_Car,4283,3.63
17120,69,Akola,Bike,651,5.01
17121,69,Buldhana,Bus,1559,4.59
17122,69,Buldhana,Train,300,9.73
17123,69,Buldhana,Flight,4285,1.85
17124,69,Buldhana,Own_Car,2865,7.82
17125,69,Buldhana,Bike,819,10.13
17126,69,Yavatmal,Bus,1285,4.42
17127,69,Yavatmal,Train,972,5.31
17128,69,Yavatmal,Flight,5072,2.06
17129,69,Yavatmal,Own_Car,3802,3.64
17130,69,Yavatmal,Bike,1744,5.28
17131,69,Wardha,Bus,1183,4.67
17132,69,Wardha,Train,1210,9.5
17133,69,Wardha,Flight,6923,3.32
17134,69,Wardha,Own_Car,3486,4.6
17135,69,Wardha,Bike,1226,9.0
17136,69,Chandrapur,Bus,848,7.89
17137,69,Chandrapur,Train,1015,6.33
17138,69,Chandrapur,Flight,2654,2.69
17139,69,Chandrapur,Own_Car,2757,6.07
17140,69,Chandrapur,Bike,965,9.3
17141,69,Gondia,Bus,1391,9.39
17142,69,Gondia,Train,570,4.83
17143,69,Gondia,Flight,3482,1.9
17144,69,Gondia,Own_Car,2052,3.97
17145,69,Gondia,Bike,1127,10.54
17146,69,Bhandara,Bus,435,4.66
17147,69,Bhandara,Train,1865,9.61
17148,69,Bhandara,Flight,2671,2.55
17149,69,Bhandara,Own_Car,4598,4.12
17150,69,Bhandara,Bike,1607,10.13
17151,69,Raigad,Bus,547,8.59
17152,69,Raigad,Train,1660,4.07
17153,69,Raigad,Flight,4041,2.91
17154,69,Raigad,Own_Car,3769,4.96
17155,69,Raigad,Bike,614,9.38
17156,69,Palghar,Bus,582,4.75
17157,69,Palghar,Train,625,8.75
17158,69,Palghar,Flight,5191,2.62
17159,69,Palghar,Own_Car,4010,6.35
17160,69,Palghar,Bike,604,7.68
17161,69,Vasai,Bus,1094,7.15
17162,69,Vasai,Train,852,9.63
17163,69,Vasai,Flight,6314,1.2
17164,69,Vasai,Own_Car,3005,6.69
17165,69,Vasai,Bike,1445,9.32
17166,69,Virar,Bus,1018,5.6
17167,69,Virar,Train,850,8.06
17168,69,Virar,Flight,4859,1.83
17169,69,Virar,Own_Car,4935,6.28
17170,69,Virar,Bike,1346,11.46
17171,69,Panvel,Bus,690,5.27
17172,69,Panvel,Train,1599,9.07
17173,69,Panvel,Flight,3943,2.3
17174,69,Panvel,Own_Car,2908,8.22
17175,69,Panvel,Bike,1632,8.46
17176,69,Alibaug,Bus,986,7.41
17177,69,Alibaug,Train,1629,4.1
17178,69,Alibaug,Flight,4016,1.78
17179,69,Alibaug,Own_Car,3867,3.57
17180,69,Alibaug,Bike,1191,6.21
17181,69,Shrirampur,Bus,1281,4.72
17182,69,Shrirampur,Train,926,8.99
17183,69,Shrirampur,Flight,2752,1.15
17184,69,Shrirampur,Own_Car,2643,8.3
17185,69,Shrirampur,Bike,654,10.15
17186,69,Ahmednagar,Bus,1391,4.35
17187,69,Ahmednagar,Train,1005,6.4
17188,69,Ahmednagar,Flight,5985,3.08
17189,69,Ahmednagar,Own_Car,3585,6.77
17190,69,Ahmednagar,Bike,1587,5.46
17191,69,Baramati,Bus,1383,5.81
17192,69,Baramati,Train,1763,7.21
17193,69,Baramati,Flight,5023,1.36
17194,69,Baramati,Own_Car,3026,8.99
17195,69,Baramati,Bike,1076,11.46
17196,69,Karad,Bus,1335,9.94
17197,69,Karad,Train,1644,4.75
17198,69,Karad,Flight,4482,2.62
17199,69,Karad,Own_Car,4289,8.13
17200,69,Karad,Bike,1137,5.62
17201,69,Miraj,Bus,1442,6.44
17202,69,Miraj,Train,385,8.26
17203,69,Miraj,Flight,2804,2.53
17204,69,Miraj,Own_Car,4189,7.48
17205,69,Miraj,Bike,1778,8.13
17206,69,Ichalkaranji,Bus,849,8.58
17207,69,Ichalkaranji,Train,1558,8.88
17208,69,Ichalkaranji,Flight,2679,2.85
17209,69,Ichalkaranji,Own_Car,4548,8.14
17210,69,Ichalkaranji,Bike,788,7.78
17211,69,Hingoli,Bus,1103,9.07
17212,69,Hingoli,Train,1363,9.49
17213,69,Hingoli,Flight,6516,2.26
17214,69,Hingoli,Own_Car,4377,7.39
17215,69,Hingoli,Bike,1673,10.43
17216,69,Washim,Bus,1312,9.07
17217,69,Washim,Train,1274,5.97
17218,69,Washim,Flight,3281,2.16
17219,69,Washim,Own_Car,2899,8.71
17220,69,Washim,Bike,555,8.17
17221,69,Malegaon,Bus,1544,5.28
17222,69,Malegaon,Train,1409,5.92
17223,69,Malegaon,Flight,2967,2.46
17224,69,Malegaon,Own_Car,4390,7.14
17225,69,Malegaon,Bike,1822,11.45
17226,69,Bhusawal,Bus,1270,6.51
17227,69,Bhusawal,Train,939,4.1
17228,69,Bhusawal,Flight,6801,3.19
17229,69,Bhusawal,Own_Car,3405,5.73
17230,69,Bhusawal,Bike,1345,9.37
17231,69,Chalisgaon,Bus,677,6.88
17232,69,Chalisgaon,Train,1460,8.38
17233,69,Chalisgaon,Flight,4048,2.8
17234,69,Chalisgaon,Own_Car,2628,5.91
17235,69,Chalisgaon,Bike,1201,11.79
17236,69,Pandharpur,Bus,607,6.97
17237,69,Pandharpur,Train,597,8.69
17238,69,Pandharpur,Flight,5137,2.8
17239,69,Pandharpur,Own_Car,4611,7.42
17240,69,Pandharpur,Bike,750,8.29
17241,69,Udgir,Bus,1070,8.33
17242,69,Udgir,Train,813,8.07
17243,69,Udgir,Flight,6365,1.95
17244,69,Udgir,Own_Car,2890,6.47
17245,69,Udgir,Bike,1046,9.41
17246,69,Sangamner,Bus,1162,8.26
17247,69,Sangamner,Train,1184,9.76
17248,69,Sangamner,Flight,6658,1.2
17249,69,Sangamner,Own_Car,1598,9.49
17250,69,Sangamner,Bike,1170,9.03
17251,70,Mumbai,Bus,1496,9.14
17252,70,Mumbai,Train,688,4.31
17253,70,Mumbai,Flight,2609,3.04
17254,70,Mumbai,Own_Car,3550,9.66
17255,70,Mumbai,Bike,520,7.91
17256,70,Pune,Bus,944,8.82
17257,70,Pune,Train,1156,4.84
17258,70,Pune,Flight,6928,1.65
17259,70,Pune,Own_Car,3919,9.01
17260,70,Pune,Bike,1862,9.06
17261,70,Nagpur,Bus,820,8.81
17262,70,Nagpur,Train,1430,5.89
17263,70,Nagpur,Flight,5631,3.38
17264,70,Nagpur,Own_Car,4229,7.27
17265,70,Nagpur,Bike,1169,10.75
17266,70,Nashik,Bus,1179,6.41
17267,70,Nashik,Train,584,9.0
17268,70,Nashik,Flight,2881,1.08
17269,70,Nashik,Own_Car,3723,6.54
17270,70,Nashik,Bike,702,11.98
17271,70,Aurangabad,Bus,647,4.9
17272,70,Aurangabad,Train,1573,5.39
17273,70,Aurangabad,Flight,3824,2.61
17274,70,Aurangabad,Own_Car,4347,5.75
17275,70,Aurangabad,Bike,1508,5.59
17276,70,Thane,Bus,794,9.54
17277,70,Thane,Train,1804,8.0
17278,70,Thane,Flight,3814,1.47
17279,70,Thane,Own_Car,3632,7.82
17280,70,Thane,Bike,897,5.64
17281,70,Navi Mumbai,Bus,1595,6.08
17282,70,Navi Mumbai,Train,1898,8.73
17283,70,Navi Mumbai,Flight,4757,1.91
17284,70,Navi Mumbai,Own_Car,2257,6.83
17285,70,Navi Mumbai,Bike,1731,7.13
17286,70,Kalyan,Bus,745,4.07
17287,70,Kalyan,Train,1946,7.08
17288,70,Kalyan,Flight,4844,2.63
17289,70,Kalyan,Own_Car,2312,4.12
17290,70,Kalyan,Bike,1760,5.69
17291,70,Dombivli,Bus,1485,6.0
17292,70,Dombivli,Train,543,10.45
17293,70,Dombivli,Flight,5340,2.62
17294,70,Dombivli,Own_Car,2594,9.0
17295,70,Dombivli,Bike,1032,11.74
17296,70,Amravati,Bus,454,7.09
17297,70,Amravati,Train,1093,9.37
17298,70,Amravati,Flight,6449,1.58
17299,70,Amravati,Own_Car,3564,4.85
17300,70,Amravati,Bike,1838,6.78
17301,70,Kolhapur,Bus,1145,4.96
17302,70,Kolhapur,Train,1813,6.0
17303,70,Kolhapur,Flight,6373,2.72
17304,70,Kolhapur,Own_Car,1883,7.17
17305,70,Kolhapur,Bike,1827,10.44
17306,70,Solapur,Bus,520,7.5
17307,70,Solapur,Train,360,8.84
17308,70,Solapur,Flight,4078,2.17
17309,70,Solapur,Own_Car,3273,6.91
17310,70,Solapur,Bike,571,8.88
17311,70,Sangli,Bus,1390,9.52
17312,70,Sangli,Train,608,10.46
17313,70,Sangli,Flight,5316,1.81
17314,70,Sangli,Own_Car,4280,7.29
17315,70,Sangli,Bike,541,11.74
17316,70,Satara,Bus,1567,5.75
17317,70,Satara,Train,365,8.11
17318,70,Satara,Flight,5094,3.4
17319,70,Satara,Own_Car,4976,7.87
17320,70,Satara,Bike,716,11.12
17321,70,Ratnagiri,Bus,1468,4.38
17322,70,Ratnagiri,Train,572,7.2
17323,70,Ratnagiri,Flight,4770,1.27
17324,70,Ratnagiri,Own_Car,2433,9.22
17325,70,Ratnagiri,Bike,1703,11.29
17326,70,Sindhudurg,Bus,702,7.32
17327,70,Sindhudurg,Train,849,6.36
17328,70,Sindhudurg,Flight,5202,1.75
17329,70,Sindhudurg,Own_Car,3466,9.02
17330,70,Sindhudurg,Bike,1753,7.07
17331,70,Latur,Bus,486,8.1
17332,70,Latur,Train,1447,6.25
17333,70,Latur,Flight,2900,1.11
17334,70,Latur,Own_Car,3936,9.76
17335,70,Latur,Bike,1792,11.79
17336,70,Osmanabad,Bus,929,5.27
17337,70,Osmanabad,Train,1151,6.84
17338,70,Osmanabad,Flight,6658,2.68
17339,70,Osmanabad,Own_Car,3789,7.53
17340,70,Osmanabad,Bike,1810,7.99
17341,70,Beed,Bus,690,6.06
17342,70,Beed,Train,812,6.13
17343,70,Beed,Flight,3837,1.74
17344,70,Beed,Own_Car,3824,8.84
17345,70,Beed,Bike,1937,5.63
17346,70,Jalgaon,Bus,1433,7.45
17347,70,Jalgaon,Train,553,6.36
17348,70,Jalgaon,Flight,3677,1.79
17349,70,Jalgaon,Own_Car,2642,4.2
17350,70,Jalgaon,Bike,1153,9.22
17351,70,Dhule,Bus,1005,4.75
17352,70,Dhule,Train,1400,6.72
17353,70,Dhule,Flight,4587,1.52
17354,70,Dhule,Own_Car,3074,6.12
17355,70,Dhule,Bike,1760,6.16
17356,70,Nanded,Bus,634,8.58
17357,70,Nanded,Train,503,7.61
17358,70,Nanded,Flight,6251,1.47
17359,70,Nanded,Own_Car,3279,8.61
17360,70,Nanded,Bike,703,8.41
17361,70,Parbhani,Bus,1587,8.8
17362,70,Parbhani,Train,1941,7.08
17363,70,Parbhani,Flight,4547,2.75
17364,70,Parbhani,Own_Car,4608,8.34
17365,70,Parbhani,Bike,832,10.89
17366,70,Akola,Bus,826,7.02
17367,70,Akola,Train,1590,10.04
17368,70,Akola,Flight,4108,2.15
17369,70,Akola,Own_Car,4321,6.87
17370,70,Akola,Bike,1782,8.01
17371,70,Buldhana,Bus,854,9.28
17372,70,Buldhana,Train,767,8.81
17373,70,Buldhana,Flight,6953,2.43
17374,70,Buldhana,Own_Car,3933,9.73
17375,70,Buldhana,Bike,559,5.96
17376,70,Yavatmal,Bus,1221,4.98
17377,70,Yavatmal,Train,585,6.04
17378,70,Yavatmal,Flight,5168,3.44
17379,70,Yavatmal,Own_Car,4394,5.93
17380,70,Yavatmal,Bike,1152,5.19
17381,70,Wardha,Bus,510,5.02
17382,70,Wardha,Train,927,3.54
17383,70,Wardha,Flight,2505,2.72
17384,70,Wardha,Own_Car,4776,4.58
17385,70,Wardha,Bike,1284,7.39
17386,70,Chandrapur,Bus,726,6.9
17387,70,Chandrapur,Train,335,8.1
17388,70,Chandrapur,Flight,5429,1.09
17389,70,Chandrapur,Own_Car,2152,8.34
17390,70,Chandrapur,Bike,643,5.32
17391,70,Gondia,Bus,894,9.34
17392,70,Gondia,Train,1155,7.51
17393,70,Gondia,Flight,5948,2.47
17394,70,Gondia,Own_Car,2377,5.81
17395,70,Gondia,Bike,1356,5.41
17396,70,Bhandara,Bus,944,4.46
17397,70,Bhandara,Train,379,6.14
17398,70,Bhandara,Flight,3441,2.41
17399,70,Bhandara,Own_Car,4724,6.1
17400,70,Bhandara,Bike,1275,11.79
17401,70,Raigad,Bus,460,9.92
17402,70,Raigad,Train,747,4.77
17403,70,Raigad,Flight,4776,2.35
17404,70,Raigad,Own_Car,3470,7.27
17405,70,Raigad,Bike,1535,11.61
17406,70,Palghar,Bus,1389,7.92
17407,70,Palghar,Train,300,9.08
17408,70,Palghar,Flight,3115,1.25
17409,70,Palghar,Own_Car,4236,4.96
17410,70,Palghar,Bike,1823,5.3
17411,70,Vasai,Bus,1433,6.86
17412,70,Vasai,Train,984,7.86
17413,70,Vasai,Flight,5988,2.57
17414,70,Vasai,Own_Car,3426,5.23
17415,70,Vasai,Bike,993,8.39
17416,70,Virar,Bus,1350,5.35
17417,70,Virar,Train,1007,6.64
17418,70,Virar,Flight,6081,2.33
17419,70,Virar,Own_Car,2524,9.52
17420,70,Virar,Bike,1397,8.62
17421,70,Panvel,Bus,550,5.12
17422,70,Panvel,Train,982,7.92
17423,70,Panvel,Flight,6816,1.55
17424,70,Panvel,Own_Car,2414,8.81
17425,70,Panvel,Bike,669,5.8
17426,70,Alibaug,Bus,784,8.94
17427,70,Alibaug,Train,1134,7.52
17428,70,Alibaug,Flight,6483,1.07
17429,70,Alibaug,Own_Car,4533,3.68
17430,70,Alibaug,Bike,1874,6.25
17431,70,Shrirampur,Bus,1366,5.68
17432,70,Shrirampur,Train,1741,3.83
17433,70,Shrirampur,Flight,3220,2.03
17434,70,Shrirampur,Own_Car,3293,9.22
17435,70,Shrirampur,Bike,1986,10.04
17436,70,Ahmednagar,Bus,1139,7.4
17437,70,Ahmednagar,Train,379,4.53
17438,70,Ahmednagar,Flight,3392,1.43
17439,70,Ahmednagar,Own_Car,2633,8.18
17440,70,Ahmednagar,Bike,1889,6.14
17441,70,Baramati,Bus,1574,9.34
17442,70,Baramati,Train,1024,7.47
17443,70,Baramati,Flight,6191,2.61
17444,70,Baramati,Own_Car,4606,4.35
17445,70,Baramati,Bike,1566,5.24
17446,70,Karad,Bus,1477,7.3
17447,70,Karad,Train,670,6.88
17448,70,Karad,Flight,5621,3.02
17449,70,Karad,Own_Car,3829,5.32
17450,70,Karad,Bike,1970,10.33
17451,70,Miraj,Bus,648,6.65
17452,70,Miraj,Train,337,5.61
17453,70,Miraj,Flight,5333,3.45
17454,70,Miraj,Own_Car,1794,4.94
17455,70,Miraj,Bike,1508,5.92
17456,70,Ichalkaranji,Bus,665,6.99
17457,70,Ichalkaranji,Train,378,5.79
17458,70,Ichalkaranji,Flight,5765,1.77
17459,70,Ichalkaranji,Own_Car,3588,4.04
17460,70,Ichalkaranji,Bike,990,11.21
17461,70,Hingoli,Bus,1354,4.37
17462,70,Hingoli,Train,1535,7.8
17463,70,Hingoli,Flight,5464,2.65
17464,70,Hingoli,Own_Car,1757,9.13
17465,70,Hingoli,Bike,625,6.64
17466,70,Washim,Bus,1318,6.94
17467,70,Washim,Train,1034,7.89
17468,70,Washim,Flight,5034,3.1
17469,70,Washim,Own_Car,3835,5.52
17470,70,Washim,Bike,1464,11.33
17471,70,Malegaon,Bus,703,6.25
17472,70,Malegaon,Train,808,3.88
17473,70,Malegaon,Flight,6615,3.15
17474,70,Malegaon,Own_Car,3380,8.89
17475,70,Malegaon,Bike,1228,8.4
17476,70,Bhusawal,Bus,1440,7.58
17477,70,Bhusawal,Train,1714,7.79
17478,70,Bhusawal,Flight,4337,2.26
17479,70,Bhusawal,Own_Car,2220,9.84
17480,70,Bhusawal,Bike,1098,11.58
17481,70,Chalisgaon,Bus,527,6.09
17482,70,Chalisgaon,Train,751,9.87
17483,70,Chalisgaon,Flight,6404,3.06
17484,70,Chalisgaon,Own_Car,3991,3.86
17485,70,Chalisgaon,Bike,1610,7.97
17486,70,Pandharpur,Bus,609,9.54
17487,70,Pandharpur,Train,1624,4.71
17488,70,Pandharpur,Flight,6690,3.49
17489,70,Pandharpur,Own_Car,3500,3.75
17490,70,Pandharpur,Bike,1979,11.0
17491,70,Udgir,Bus,401,6.24
17492,70,Udgir,Train,1334,7.27
17493,70,Udgir,Flight,3666,2.58
17494,70,Udgir,Own_Car,3818,5.91
17495,70,Udgir,Bike,967,5.31
17496,70,Sangamner,Bus,1068,5.08
17497,70,Sangamner,Train,528,9.09
17498,70,Sangamner,Flight,6001,2.62
17499,70,Sangamner,Own_Car,2557,5.68
17500,70,Sangamner,Bike,1752,10.41
17501,71,Mumbai,Bus,847,9.48
17502,71,Mumbai,Train,1406,9.86
17503,71,Mumbai,Flight,3154,2.27
17504,71,Mumbai,Own_Car,3711,4.34
17505,71,Mumbai,Bike,853,7.18
17506,71,Pune,Bus,501,6.98
17507,71,Pune,Train,1352,4.26
17508,71,Pune,Flight,6633,3.2
17509,71,Pune,Own_Car,3991,7.26
17510,71,Pune,Bike,1350,8.04
17511,71,Nagpur,Bus,644,9.91
17512,71,Nagpur,Train,1521,3.85
17513,71,Nagpur,Flight,3120,2.2
17514,71,Nagpur,Own_Car,4109,8.62
17515,71,Nagpur,Bike,1581,9.82
17516,71,Nashik,Bus,1215,4.42
17517,71,Nashik,Train,1133,7.25
17518,71,Nashik,Flight,6169,2.93
17519,71,Nashik,Own_Car,4401,5.66
17520,71,Nashik,Bike,771,11.4
17521,71,Aurangabad,Bus,1545,6.06
17522,71,Aurangabad,Train,1883,4.19
17523,71,Aurangabad,Flight,6383,3.39
17524,71,Aurangabad,Own_Car,4068,7.29
17525,71,Aurangabad,Bike,810,7.26
17526,71,Thane,Bus,491,9.37
17527,71,Thane,Train,1995,9.61
17528,71,Thane,Flight,6855,2.5
17529,71,Thane,Own_Car,3154,3.88
17530,71,Thane,Bike,879,8.67
17531,71,Navi Mumbai,Bus,623,9.58
17532,71,Navi Mumbai,Train,1991,7.83
17533,71,Navi Mumbai,Flight,6074,2.56
17534,71,Navi Mumbai,Own_Car,4117,6.24
17535,71,Navi Mumbai,Bike,573,6.28
17536,71,Kalyan,Bus,611,5.15
17537,71,Kalyan,Train,476,7.47
17538,71,Kalyan,Flight,5050,2.61
17539,71,Kalyan,Own_Car,4551,8.55
17540,71,Kalyan,Bike,1885,10.49
17541,71,Dombivli,Bus,1106,7.83
17542,71,Dombivli,Train,961,9.73
17543,71,Dombivli,Flight,5418,3.25
17544,71,Dombivli,Own_Car,4855,8.41
17545,71,Dombivli,Bike,1101,7.07
17546,71,Amravati,Bus,1164,9.89
17547,71,Amravati,Train,1308,5.99
17548,71,Amravati,Flight,3420,3.28
17549,71,Amravati,Own_Car,2497,6.46
17550,71,Amravati,Bike,1816,10.63
17551,71,Kolhapur,Bus,1319,9.14
17552,71,Kolhapur,Train,1516,9.65
17553,71,Kolhapur,Flight,6732,3.22
17554,71,Kolhapur,Own_Car,1532,4.05
17555,71,Kolhapur,Bike,1097,8.62
17556,71,Solapur,Bus,461,9.46
17557,71,Solapur,Train,1699,5.59
17558,71,Solapur,Flight,3641,2.84
17559,71,Solapur,Own_Car,4355,8.71
17560,71,Solapur,Bike,1026,11.03
17561,71,Sangli,Bus,1118,6.45
17562,71,Sangli,Train,1377,3.96
17563,71,Sangli,Flight,6650,2.74
17564,71,Sangli,Own_Car,2370,3.77
17565,71,Sangli,Bike,772,11.93
17566,71,Satara,Bus,1499,6.89
17567,71,Satara,Train,1309,4.95
17568,71,Satara,Flight,2963,1.28
17569,71,Satara,Own_Car,2694,6.78
17570,71,Satara,Bike,527,10.67
17571,71,Ratnagiri,Bus,712,9.05
17572,71,Ratnagiri,Train,1146,7.35
17573,71,Ratnagiri,Flight,5917,1.53
17574,71,Ratnagiri,Own_Car,4526,9.64
17575,71,Ratnagiri,Bike,521,11.84
17576,71,Sindhudurg,Bus,712,9.22
17577,71,Sindhudurg,Train,983,7.77
17578,71,Sindhudurg,Flight,3431,1.65
17579,71,Sindhudurg,Own_Car,1741,7.54
17580,71,Sindhudurg,Bike,628,7.06
17581,71,Latur,Bus,729,8.23
17582,71,Latur,Train,1064,5.32
17583,71,Latur,Flight,6884,3.01
17584,71,Latur,Own_Car,3612,3.83
17585,71,Latur,Bike,1474,7.73
17586,71,Osmanabad,Bus,1440,6.01
17587,71,Osmanabad,Train,412,5.28
17588,71,Osmanabad,Flight,4341,1.12
17589,71,Osmanabad,Own_Car,2150,5.59
17590,71,Osmanabad,Bike,1783,11.07
17591,71,Beed,Bus,755,9.44
17592,71,Beed,Train,924,5.42
17593,71,Beed,Flight,3213,2.42
17594,71,Beed,Own_Car,1842,9.82
17595,71,Beed,Bike,1928,10.33
17596,71,Jalgaon,Bus,672,6.97
17597,71,Jalgaon,Train,1931,4.25
17598,71,Jalgaon,Flight,5486,1.93
17599,71,Jalgaon,Own_Car,1914,7.83
17600,71,Jalgaon,Bike,1586,11.09
17601,71,Dhule,Bus,501,5.76
17602,71,Dhule,Train,305,5.15
17603,71,Dhule,Flight,4797,1.92
17604,71,Dhule,Own_Car,3448,7.9
17605,71,Dhule,Bike,955,9.54
17606,71,Nanded,Bus,992,5.49
17607,71,Nanded,Train,1921,10.35
17608,71,Nanded,Flight,2847,3.08
17609,71,Nanded,Own_Car,3076,3.5
17610,71,Nanded,Bike,1953,11.7
17611,71,Parbhani,Bus,1413,7.49
17612,71,Parbhani,Train,1522,10.11
17613,71,Parbhani,Flight,6336,3.2
17614,71,Parbhani,Own_Car,1994,9.98
17615,71,Parbhani,Bike,1653,11.47
17616,71,Akola,Bus,1130,8.55
17617,71,Akola,Train,1075,5.54
17618,71,Akola,Flight,3710,1.04
17619,71,Akola,Own_Car,1654,7.88
17620,71,Akola,Bike,792,10.34
17621,71,Buldhana,Bus,622,8.98
17622,71,Buldhana,Train,910,7.63
17623,71,Buldhana,Flight,5673,3.35
17624,71,Buldhana,Own_Car,3895,6.25
17625,71,Buldhana,Bike,1438,6.36
17626,71,Yavatmal,Bus,1164,5.53
17627,71,Yavatmal,Train,425,5.37
17628,71,Yavatmal,Flight,6283,1.68
17629,71,Yavatmal,Own_Car,1696,6.26
17630,71,Yavatmal,Bike,1119,5.52
17631,71,Wardha,Bus,745,7.67
17632,71,Wardha,Train,949,5.13
17633,71,Wardha,Flight,5489,1.77
17634,71,Wardha,Own_Car,3744,7.72
17635,71,Wardha,Bike,1788,6.25
17636,71,Chandrapur,Bus,1173,9.85
17637,71,Chandrapur,Train,1006,3.96
17638,71,Chandrapur,Flight,5372,2.0
17639,71,Chandrapur,Own_Car,4975,6.01
17640,71,Chandrapur,Bike,666,5.12
17641,71,Gondia,Bus,1551,5.1
17642,71,Gondia,Train,1146,6.22
17643,71,Gondia,Flight,2726,3.35
17644,71,Gondia,Own_Car,3057,5.75
17645,71,Gondia,Bike,964,10.49
17646,71,Bhandara,Bus,815,4.26
17647,71,Bhandara,Train,1335,4.53
17648,71,Bhandara,Flight,3680,3.17
17649,71,Bhandara,Own_Car,4762,8.5
17650,71,Bhandara,Bike,1736,9.82
17651,71,Raigad,Bus,1035,6.36
